Name,PlayerFirstName,PlayerSurname,Team,Number,Position,Price,PriceChg,TotalPriceChg,PricedAt,Breakeven,LastScore,Played,Last3Avg,Last5Avg,SeasonAvg,Games,SeasonScore,StateAvg,LastSeason,LastSeasonGames,LastSeasonHigh,2022B,LiveScore,Playing,player_id,season_num,RoundID,score_column,PlayerIcon,OppTeam,StartPrice,StartPriceChg,MatchStatus,Kick,Handball,Marks,Tackles,Hitouts,FreeFor,FreeAgainst,Goals,Behinds,TimeOnGround
Poppy Schaap,Poppy,Schaap,COL,35,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,49.5,7,4,120,67,0,0,CD_I1015170,8,2,LAST,0,COL,28700,0,1,10,9,1,3,6,7,10,9,7,89
Phoebe McWilliams,Phoebe,McWilliams,COL,37,Forward,64400,0,0,38.0862065,38,0,0,0,0,0,0,0,0,38.1,4,120,67,0,0,CD_I997689,8,0,LAST,0,COL,64400,0,1,4,6,1,9,9,6,2,6,9,71
Phoebe McWilliams,Phoebe,McWilliams,COL,37,Forward,62000,-2400,-2400,41.70601933,53,28,1,28,28,28,1,28,0,38.1,4,120,67,28,0,CD_I997689,8,1,LAST,0,COL,64400,-2400,1,3,2,10,9,9,8,4,4,4,20
Phoebe McWilliams,Phoebe,McWilliams,COL,37,Forward,59700,-2300,-4700,40.23433182,49,38,1,33,33,33,2,66,0,38.1,4,120,67,38,0,CD_I997689,8,2,LAST,0,COL,62000,-2300,1,5,5,7,9,1,10,5,4,6,28
Christina Bernardi,Christina,Bernardi,COL,44,Forward,47300,0,0,27.97325415,28,0,0,0,0,0,0,0,0,28,4,120,67,0,0,CD_I997680,8,0,LAST,0,COL,47300,0,1,4,8,9,4,1,7,4,3,1,38
Christina Bernardi,Christina,Bernardi,COL,44,Forward,47300,0,0,27.97325415,28,0,0,0,0,0,0,0,0,28,4,120,67,0,0,CD_I997680,8,1,LAST,0,COL,47300,0,1,10,6,1,8,10,4,3,4,9,63
Christina Bernardi,Christina,Bernardi,COL,44,Forward,47300,0,0,27.97325415,28,0,0,0,0,0,0,0,0,28,4,120,67,0,0,CD_I997680,8,2,LAST,0,COL,47300,0,1,4,10,1,5,10,8,2,9,6,18
Elise O'Dea,Elise,O'Dea,COL,46,Midfielder,68300,0,0,40.39266931,40,0,0,0,0,0,0,0,0,40.4,4,120,67,0,0,CD_I998147,8,0,LAST,0,COL,68300,0,1,8,4,10,9,10,5,7,2,9,65
Elise O'Dea,Elise,O'Dea,COL,46,Midfielder,65400,-2900,-2900,43.99312362,58,27,1,27,27,27,1,27,0,40.4,4,120,67,27,0,CD_I998147,8,1,LAST,0,COL,68300,-2900,1,8,6,8,4,2,9,10,4,7,53
Elise O'Dea,Elise,O'Dea,COL,46,Midfielder,59700,-5700,-8600,40.23433182,64,21,1,24,24,24,2,48,0,40.4,4,120,67,21,0,CD_I998147,8,2,LAST,0,COL,65400,-5700,1,7,5,9,5,8,7,3,5,8,5
Sabrina Frederick,Sabrina,Frederick,ESS,1,Forward,63000,0,0,37.25824548,37,0,0,0,0,0,0,0,98,37.25,4,120,67,0,0,CD_I1003019,8,0,LAST,0,ESS,63000,0,1,9,7,5,9,6,8,9,1,6,52
Sabrina Frederick,Sabrina,Frederick,ESS,1,Forward,63100,100,100,42.44596484,42,43,1,43,43,43,1,43,98,37.25,4,120,67,43,0,CD_I1003019,8,1,LAST,0,ESS,63000,100,1,4,3,9,1,7,9,10,7,3,51
Sabrina Frederick,Sabrina,Frederick,ESS,1,Forward,63400,300,400,42.72791688,42,44,1,43.5,43.5,43.5,2,87,98,37.25,4,120,67,44,0,CD_I1003019,8,2,LAST,0,ESS,63100,300,1,8,3,2,6,5,4,2,6,9,87
Chloe Molloy,Chloe,Molloy,ESS,2,Forward,84400,0,0,49.91422093,50,0,0,0,0,0,0,0,0,49.88888889,4,120,67,0,0,CD_I1010263,8,0,LAST,0,ESS,84400,0,1,5,8,2,1,6,7,10,4,7,33
Chloe Molloy,Chloe,Molloy,ESS,2,Forward,84300,-100,-100,56.70673274,57,56,1,56,56,56,1,56,0,49.88888889,4,120,67,56,0,CD_I1010263,8,1,LAST,0,ESS,84400,-100,1,10,1,2,3,9,3,2,9,8,71
Chloe Molloy,Chloe,Molloy,ESS,2,Forward,88100,3800,3700,59.37428197,43,82,1,69,69,69,2,138,0,49.88888889,4,120,67,82,0,CD_I1010263,8,2,LAST,0,ESS,84300,3800,1,10,6,10,4,2,1,1,6,1,47
Brianna Davey,Brianna,Davey,ESS,3,Midfielder,119200,0,0,70.49496606,70,0,0,0,0,0,0,0,0,77,4,120,67,0,0,CD_I1003020,8,0,LAST,0,ESS,119200,0,1,10,10,8,6,5,9,3,5,4,35
Brianna Davey,Brianna,Davey,ESS,3,Midfielder,119200,0,0,70.49496606,70,0,0,0,0,0,0,0,0,77,4,120,67,0,0,CD_I1003020,8,1,LAST,0,ESS,119200,0,1,3,7,5,10,9,1,4,9,7,96
Brianna Davey,Brianna,Davey,ESS,3,Midfielder,119200,0,0,70.49496606,70,0,0,0,0,0,0,0,0,77,4,120,67,0,0,CD_I1003020,8,2,LAST,0,ESS,119200,0,1,9,8,8,1,1,8,6,6,2,49
Imogen Barnett,Imogen,Barnett,ESS,4,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,29.5,15.5,4,120,67,0,0,CD_I1022112,8,0,LAST,0,ESS,28700,0,1,9,4,9,2,6,5,6,9,7,50
Imogen Barnett,Imogen,Barnett,ESS,4,Forward,29000,300,300,19.5076542,18,21,1,21,21,21,1,21,29.5,15.5,4,120,67,21,0,CD_I1022112,8,1,LAST,0,ESS,28700,300,1,7,7,5,6,2,10,8,3,5,75
Imogen Barnett,Imogen,Barnett,ESS,4,Forward,29000,0,300,19.5076542,18,0,0,21,21,21,1,21,29.5,15.5,4,120,67,0,0,CD_I1022112,8,2,LAST,0,ESS,29000,0,1,6,2,9,1,7,10,6,7,1,21
Imogen Evans,Imogen,Evans,ESS,5,Midfielder,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1021457,8,0,LAST,0,ESS,28700,0,1,6,5,4,4,8,9,1,7,2,43
Imogen Evans,Imogen,Evans,ESS,5,Midfielder,33900,5200,5200,22.80377509,-1,53,1,53,53,53,1,53,0,0,4,120,67,53,0,CD_I1021457,8,1,LAST,0,ESS,28700,5200,1,1,10,9,6,5,6,8,4,6,50
Imogen Evans,Imogen,Evans,ESS,5,Midfielder,43800,9900,15100,29.51865551,-11,63,1,58,58,58,2,116,0,0,4,120,67,63,0,CD_I1021457,8,2,LAST,0,ESS,33900,9900,1,2,3,6,1,1,1,2,2,8,35
Jordyn Allen,Jordyn,Allen,ESS,6,Defender,77100,0,0,45.59699566,46,0,0,0,0,0,0,0,0,45.6,4,120,67,0,0,CD_I997736,8,0,LAST,0,ESS,77100,0,1,5,5,3,10,2,5,7,2,5,67
Jordyn Allen,Jordyn,Allen,ESS,6,Defender,77300,200,200,51.99798862,51,53,1,53,53,53,1,53,0,45.6,4,120,67,53,0,CD_I997736,8,1,LAST,0,ESS,77100,200,1,3,4,3,4,6,3,4,2,4,81
Jordyn Allen,Jordyn,Allen,ESS,6,Defender,80500,3200,3400,54.25232348,41,72,1,62.5,62.5,62.5,2,125,0,45.6,4,120,67,72,0,CD_I997736,8,2,LAST,0,ESS,77300,3200,1,5,10,5,7,8,4,8,7,6,35
Sarah Rowe,Sarah,Rowe,ESS,7,Forward,105700,0,0,62.51105631,63,0,0,0,0,0,0,0,0,62.5,4,120,67,0,0,CD_I1013706,8,0,LAST,0,ESS,105700,0,1,8,5,10,10,5,1,7,9,6,87
Sarah Rowe,Sarah,Rowe,ESS,7,Forward,105700,0,0,62.51105631,63,0,0,0,0,0,0,0,0,62.5,4,120,67,0,0,CD_I1013706,8,1,LAST,0,ESS,105700,0,1,5,3,3,9,10,5,4,8,5,20
Sarah Rowe,Sarah,Rowe,ESS,7,Forward,100400,-5300,-5300,67.66376742,92,37,1,37,37,37,1,37,0,62.5,4,120,67,37,0,CD_I1013706,8,2,LAST,0,ESS,105700,-5300,1,3,2,3,4,9,6,8,4,5,8
Brittany Bonnici,Brittany,Bonnici,ESS,8,Midfielder,141600,0,0,83.74234223,84,0,0,0,0,0,0,0,0,83.75,4,120,67,0,0,CD_I997729,8,0,LAST,0,ESS,141600,0,1,2,1,6,3,2,6,9,5,4,75
Brittany Bonnici,Brittany,Bonnici,ESS,8,Midfielder,141600,0,0,83.74234223,84,0,0,0,0,0,0,0,0,83.75,4,120,67,0,0,CD_I997729,8,1,LAST,0,ESS,141600,0,1,6,7,6,10,10,4,3,10,6,46
Brittany Bonnici,Brittany,Bonnici,ESS,8,Midfielder,141600,0,0,83.74234223,84,0,0,0,0,0,0,0,0,83.75,4,120,67,0,0,CD_I997729,8,2,LAST,0,ESS,141600,0,1,8,10,1,5,8,10,2,4,4,44
Alana Porter,Alana,Porter,ESS,9,Defender,60100,0,0,35.54318339,36,0,0,0,0,0,0,0,0,35.55555556,4,120,67,0,0,CD_I1015053,8,0,LAST,0,ESS,60100,0,1,2,6,5,8,10,1,1,3,9,62
Alana Porter,Alana,Porter,ESS,9,Defender,57700,-2400,-2400,38.81350509,50,25,1,25,25,25,1,25,0,35.55555556,4,120,67,25,0,CD_I1015053,8,1,LAST,0,ESS,60100,-2400,1,5,4,7,3,2,8,5,3,1,95
Alana Porter,Alana,Porter,ESS,9,Defender,55200,-2500,-4900,37.20159324,47,34,1,29.5,29.5,29.5,2,59,0,35.55555556,4,120,67,34,0,CD_I1015053,8,2,LAST,0,ESS,57700,-2500,1,2,9,9,5,9,9,9,8,3,54
Ashleigh Brazill,Ashleigh,Brazill,ESS,10,Defender,58000,0,0,34.30124187,34,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1010663,8,0,LAST,0,ESS,58000,0,1,4,2,5,3,9,1,10,2,9,77
Ashleigh Brazill,Ashleigh,Brazill,ESS,10,Defender,58000,0,0,34.30124187,34,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1010663,8,1,LAST,0,ESS,58000,0,1,9,1,6,10,5,5,8,10,1,88
Ashleigh Brazill,Ashleigh,Brazill,ESS,10,Defender,58000,0,0,34.30124187,34,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1010663,8,2,LAST,0,ESS,58000,0,1,5,2,7,6,5,4,10,6,2,80
Charlotte Taylor,Charlotte,Taylor,ESS,11,Defender,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,56,0,4,120,67,0,0,CD_I1019817,8,0,LAST,0,ESS,28700,0,1,3,2,5,3,8,3,6,5,4,12
Charlotte Taylor,Charlotte,Taylor,ESS,11,Defender,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,56,0,4,120,67,0,0,CD_I1019817,8,1,LAST,0,ESS,28700,0,1,7,5,4,5,3,5,5,9,10,74
Charlotte Taylor,Charlotte,Taylor,ESS,11,Defender,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,56,0,4,120,67,0,0,CD_I1019817,8,2,LAST,0,ESS,28700,0,1,10,6,6,1,7,8,10,7,1,44
Stacey Livingstone,Stacey,Livingstone,ESS,12,Defender,54300,0,0,32.1130592,32,0,0,0,0,0,0,0,0,32.1,4,120,67,0,0,CD_I1007015,8,0,LAST,0,ESS,54300,0,1,10,4,5,1,9,7,2,1,7,68
Stacey Livingstone,Stacey,Livingstone,ESS,12,Defender,55000,700,700,36.99727522,34,41,1,41,41,41,1,41,0,32.1,4,120,67,41,0,CD_I1007015,8,1,LAST,0,ESS,54300,700,1,6,3,4,1,1,9,9,1,5,28
Stacey Livingstone,Stacey,Livingstone,ESS,12,Defender,57600,2600,3300,38.81905382,28,51,1,46,46,46,2,92,0,32.1,4,120,67,51,0,CD_I1007015,8,2,LAST,0,ESS,55000,2600,1,3,8,6,9,8,6,8,5,6,41
Jaimee Lambert,Jaimee,Lambert,ESS,13,Midfielder,150300,0,0,88.88752851,89,0,0,0,0,0,0,0,0,88.9,4,120,67,0,0,CD_I1004415,8,0,LAST,0,ESS,150300,0,1,6,6,6,1,6,8,5,3,5,43
Jaimee Lambert,Jaimee,Lambert,ESS,13,Midfielder,143200,-7100,-7100,96.32745111,129,55,1,55,55,55,1,55,0,88.9,4,120,67,55,0,CD_I1004415,8,1,LAST,0,ESS,150300,-7100,1,8,2,5,8,2,2,4,5,1,33
Jaimee Lambert,Jaimee,Lambert,ESS,13,Midfielder,136400,-6800,-13900,91.92567605,119,86,1,70.5,70.5,70.5,2,141,0,88.9,4,120,67,86,0,CD_I1004415,8,2,LAST,0,ESS,143200,-6800,1,8,6,10,4,10,10,4,4,6,60
Aishling Sheridan,Aishling,Sheridan,ESS,14,Forward,72700,0,0,42.99483249,43,0,0,0,0,0,0,0,0,43,4,120,67,0,0,CD_I1017238,8,0,LAST,0,ESS,72700,0,1,10,1,5,4,10,5,6,10,8,33
Aishling Sheridan,Aishling,Sheridan,ESS,14,Forward,74300,1600,1600,49.97995543,43,59,1,59,59,59,1,59,0,43,4,120,67,59,0,CD_I1017238,8,1,LAST,0,ESS,72700,1600,1,6,10,10,1,6,5,10,7,1,89
Aishling Sheridan,Aishling,Sheridan,ESS,14,Forward,78600,4300,5900,52.97183386,35,71,1,65,65,65,2,130,0,43,4,120,67,71,0,CD_I1017238,8,2,LAST,0,ESS,74300,4300,1,3,9,2,4,9,3,7,4,7,59
Erica Fowler,Erica,Fowler,ESS,15,Ruck,33000,0,0,19.51622383,20,0,0,0,0,0,0,0,0,19.5,4,120,67,0,0,CD_I1005663,8,0,LAST,0,ESS,33000,0,1,1,8,2,2,2,3,2,7,2,94
Erica Fowler,Erica,Fowler,ESS,15,Ruck,33000,0,0,19.51622383,20,0,0,0,0,0,0,0,0,19.5,4,120,67,0,0,CD_I1005663,8,1,LAST,0,ESS,33000,0,1,8,10,1,8,5,5,9,6,2,80
Erica Fowler,Erica,Fowler,ESS,15,Ruck,33000,0,0,19.51622383,20,0,0,0,0,0,0,0,0,19.5,4,120,67,0,0,CD_I1005663,8,2,LAST,0,ESS,33000,0,1,1,7,7,3,9,4,7,2,9,41
Sarah Sansonetti,Sarah,Sansonetti,ESS,16,Defender,46700,0,0,27.61841372,28,0,0,0,0,0,0,0,0,27.625,4,120,67,0,0,CD_I1013513,8,0,LAST,0,ESS,46700,0,1,4,5,3,4,10,5,5,8,2,94
Sarah Sansonetti,Sarah,Sansonetti,ESS,16,Defender,48000,1300,1300,32.2885311,26,40,1,40,40,40,1,40,0,27.625,4,120,67,40,0,CD_I1013513,8,1,LAST,0,ESS,46700,1300,1,10,8,2,5,7,6,8,5,6,24
Sarah Sansonetti,Sarah,Sansonetti,ESS,16,Defender,48000,0,1300,32.2885311,26,0,0,40,40,40,1,40,0,27.625,4,120,67,0,0,CD_I1013513,8,2,LAST,0,ESS,48000,0,1,9,2,5,5,2,6,2,1,3,90
Stephanie Chiocci,Stephanie,Chiocci,ESS,17,Midfielder,93000,0,0,55.00026714,55,0,0,0,0,0,0,0,0,55,4,120,67,0,0,CD_I998158,8,0,LAST,0,ESS,93000,0,1,4,7,10,8,4,4,1,8,8,91
Stephanie Chiocci,Stephanie,Chiocci,ESS,17,Midfielder,91200,-1800,-1800,61.34820908,70,51,1,51,51,51,1,51,0,55,4,120,67,51,0,CD_I998158,8,1,LAST,0,ESS,93000,-1800,1,6,9,7,2,3,3,1,9,9,80
Stephanie Chiocci,Stephanie,Chiocci,ESS,17,Midfielder,87700,-3500,-5300,59.1047052,74,47,1,49,49,49,2,98,0,55,4,120,67,47,0,CD_I998158,8,2,LAST,0,ESS,91200,-3500,1,9,6,5,10,10,7,10,7,7,97
Ruby Schleicher,Ruby,Schleicher,ESS,18,Defender,120700,0,0,71.38206714,71,0,0,0,0,0,0,0,0,71.4,4,120,67,0,0,CD_I1007027,8,0,LAST,0,ESS,120700,0,1,3,10,5,10,3,1,3,10,7,2
Ruby Schleicher,Ruby,Schleicher,ESS,18,Defender,120400,-300,-300,80.99039883,83,79,1,79,79,79,1,79,0,71.4,4,120,67,79,0,CD_I1007027,8,1,LAST,0,ESS,120700,-300,1,6,4,5,5,1,7,2,3,2,17
Ruby Schleicher,Ruby,Schleicher,ESS,18,Defender,120600,200,-100,81.27739393,81,84,1,81.5,81.5,81.5,2,163,0,71.4,4,120,67,84,0,CD_I1007027,8,2,LAST,0,ESS,120400,200,1,3,1,1,4,5,2,6,5,7,16
Olivia Barber,Olivia,Barber,ESS,19,Forward,46600,0,0,27.55927364,28,0,0,0,0,0,0,0,104,31.33333333,4,120,67,0,0,CD_I1015018,8,0,LAST,0,ESS,46600,0,1,9,6,8,2,9,7,4,4,7,90
Olivia Barber,Olivia,Barber,ESS,19,Forward,46600,0,0,27.55927364,28,0,0,0,0,0,0,0,104,31.33333333,4,120,67,0,0,CD_I1015018,8,1,LAST,0,ESS,46600,0,1,6,8,5,9,1,10,9,9,2,9
Olivia Barber,Olivia,Barber,ESS,19,Forward,48900,2300,2300,32.95575923,23,46,1,46,46,46,1,46,104,31.33333333,4,120,67,46,0,CD_I1015018,8,2,LAST,0,ESS,46600,2300,1,3,8,2,8,5,10,1,4,6,32
Eliza James,Eliza,James,ESS,20,Forward,61400,0,0,36.31200433,36,0,0,0,0,0,0,0,0,36.3,4,120,67,0,0,CD_I1015070,8,0,LAST,0,ESS,61400,0,1,4,7,4,1,8,5,8,7,3,90
Eliza James,Eliza,James,ESS,20,Forward,67500,6100,6100,45.40574686,17,81,1,81,81,81,1,81,0,36.3,4,120,67,81,0,CD_I1015070,8,1,LAST,0,ESS,61400,6100,1,3,7,4,8,4,10,9,2,3,75
Eliza James,Eliza,James,ESS,20,Forward,72000,4500,10600,48.52381727,31,46,1,63.5,63.5,63.5,2,127,0,36.3,4,120,67,46,0,CD_I1015070,8,2,LAST,0,ESS,67500,4500,1,3,8,9,7,2,2,7,3,1,46
Jordan Membrey,Jordan,Membrey,ESS,21,Forward,33500,0,0,19.81192419,20,0,0,0,0,0,0,0,42.66666667,0,4,120,67,0,0,CD_I1005664,8,0,LAST,0,ESS,33500,0,1,3,2,8,8,5,6,6,5,9,25
Jordan Membrey,Jordan,Membrey,ESS,21,Forward,33900,400,400,22.80377509,21,25,1,25,25,25,1,25,42.66666667,0,4,120,67,25,0,CD_I1005664,8,1,LAST,0,ESS,33500,400,1,10,3,9,3,5,10,4,3,10,52
Jordan Membrey,Jordan,Membrey,ESS,21,Forward,40400,6500,6900,27.22725302,0,63,1,44,44,44,2,88,42.66666667,0,4,120,67,63,0,CD_I1005664,8,2,LAST,0,ESS,33900,6500,1,7,3,4,4,7,7,8,5,1,61
Sophie Casey,Sophie,Casey,ESS,22,Defender,44500,0,0,26.31733213,26,0,0,0,0,0,0,0,0,26.3,4,120,67,0,0,CD_I1007139,8,0,LAST,0,ESS,44500,0,1,5,7,5,5,10,6,7,5,2,37
Sophie Casey,Sophie,Casey,ESS,22,Defender,43900,-600,-600,29.5305524,32,26,1,26,26,26,1,26,0,26.3,4,120,67,26,0,CD_I1007139,8,1,LAST,0,ESS,44500,-600,1,7,6,2,10,3,2,1,7,3,93
Sophie Casey,Sophie,Casey,ESS,22,Defender,45200,1300,700,30.46217418,25,41,1,33.5,33.5,33.5,2,67,0,26.3,4,120,67,41,0,CD_I1007139,8,2,LAST,0,ESS,43900,1300,1,9,7,5,6,10,8,4,1,8,97
Lauren Butler,Lauren,Butler,ESS,23,Defender,87300,0,0,51.62928303,52,0,0,0,0,0,0,0,0,51.6,4,120,67,0,0,CD_I1010096,8,0,LAST,0,ESS,87300,0,1,8,10,1,6,2,8,7,4,7,95
Lauren Butler,Lauren,Butler,ESS,23,Defender,88300,1000,1000,59.39744366,55,65,1,65,65,65,1,65,0,51.6,4,120,67,65,0,CD_I1010096,8,1,LAST,0,ESS,87300,1000,1,7,6,3,7,1,1,4,9,3,13
Lauren Butler,Lauren,Butler,ESS,23,Defender,89200,900,1900,60.11561806,57,61,1,63,63,63,2,126,0,51.6,4,120,67,61,0,CD_I1010096,8,2,LAST,0,ESS,88300,900,1,6,6,7,10,2,5,5,4,8,18
Lauren Brazzale,Lauren,Brazzale,ESS,24,Midfielder,73100,0,0,43.23139278,43,0,0,0,0,0,0,0,47.5,43.2,4,120,67,0,0,CD_I1006996,8,0,LAST,0,ESS,73100,0,1,4,8,9,3,5,1,9,4,5,60
Lauren Brazzale,Lauren,Brazzale,ESS,24,Midfielder,70600,-2500,-2500,47.49104782,59,33,1,33,33,33,1,33,47.5,43.2,4,120,67,33,0,CD_I1006996,8,1,LAST,0,ESS,73100,-2500,1,9,6,2,5,10,2,6,4,2,25
Lauren Brazzale,Lauren,Brazzale,ESS,24,Midfielder,67000,-3600,-6100,45.15410774,60,36,1,34.5,34.5,34.5,2,69,47.5,43.2,4,120,67,36,0,CD_I1006996,8,2,LAST,0,ESS,70600,-3600,1,1,7,2,5,8,7,7,3,1,9
Mikala Cann,Mikala,Cann,ESS,25,Midfielder,102000,0,0,60.32287364,60,0,0,0,0,0,0,0,0,60.3,4,120,67,0,0,CD_I1012637,8,0,LAST,0,ESS,102000,0,1,2,6,6,9,1,9,8,1,4,54
Mikala Cann,Mikala,Cann,ESS,25,Midfielder,102000,0,0,60.32287364,60,0,0,0,0,0,0,0,0,60.3,4,120,67,0,0,CD_I1012637,8,1,LAST,0,ESS,102000,0,1,2,1,5,5,1,3,1,4,2,68
Mikala Cann,Mikala,Cann,ESS,25,Midfielder,103700,1700,1700,69.88777571,62,80,1,80,80,80,1,80,0,60.3,4,120,67,80,0,CD_I1012637,8,2,LAST,0,ESS,102000,1700,1,10,5,6,8,5,6,3,8,9,55
Tarni Brown,Tarni,Brown,ESS,26,Midfielder,66200,0,0,39.15072779,39,0,0,0,0,0,0,0,45,39.14285714,4,120,67,0,0,CD_I1014873,8,0,LAST,0,ESS,66200,0,1,2,10,3,8,7,5,9,1,3,93
Tarni Brown,Tarni,Brown,ESS,26,Midfielder,69500,3300,3300,46.75110232,31,66,1,66,66,66,1,66,45,39.14285714,4,120,67,66,0,CD_I1014873,8,1,LAST,0,ESS,66200,3300,1,3,9,7,2,9,9,1,2,5,48
Tarni Brown,Tarni,Brown,ESS,26,Midfielder,73700,4200,7500,49.66951851,32,59,1,62.5,62.5,62.5,2,125,45,39.14285714,4,120,67,59,0,CD_I1014873,8,2,LAST,0,ESS,69500,4200,1,10,6,6,8,4,4,7,7,1,35
Charlotte Blair,Charlotte,Blair,ESS,28,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,37,0,4,120,67,0,0,CD_I1019680,8,0,LAST,0,ESS,28700,0,1,8,2,8,6,7,8,4,6,1,80
Charlotte Blair,Charlotte,Blair,ESS,28,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,37,0,4,120,67,0,0,CD_I1019680,8,1,LAST,0,ESS,28700,0,1,7,6,2,6,6,9,6,3,6,64
Charlotte Blair,Charlotte,Blair,ESS,28,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,37,0,4,120,67,0,0,CD_I1019680,8,2,LAST,0,ESS,28700,0,1,4,7,7,3,7,2,1,1,9,47
Alison Downie,Alison,Downie,ESS,30,Ruck,75200,0,0,44.47333429,44,0,0,0,0,0,0,0,0,44.5,4,120,67,0,0,CD_I1007003,8,0,LAST,0,ESS,75200,0,1,7,4,9,4,8,1,2,3,7,73
Alison Downie,Alison,Downie,ESS,30,Ruck,72500,-2700,-2700,48.76913551,61,33,1,33,33,33,1,33,0,44.5,4,120,67,33,0,CD_I1007003,8,1,LAST,0,ESS,75200,-2700,1,5,10,7,4,4,4,5,8,10,83
Alison Downie,Alison,Downie,ESS,30,Ruck,71200,-1300,-4000,47.98466375,53,53,1,43,43,43,2,86,0,44.5,4,120,67,53,0,CD_I1007003,8,2,LAST,0,ESS,72500,-1300,1,10,3,4,4,6,10,10,3,8,82
Eloise Chaston,Eloise,Chaston,ESS,32,Forward,34400,0,0,20.34418484,20,0,0,0,0,0,0,0,49.75,20.33333333,4,120,67,0,0,CD_I1019718,8,0,LAST,0,ESS,34400,0,1,5,1,9,9,5,2,7,4,1,68
Eloise Chaston,Eloise,Chaston,ESS,32,Forward,36200,1800,1800,24.35093387,16,35,1,35,35,35,1,35,49.75,20.33333333,4,120,67,35,0,CD_I1019718,8,1,LAST,0,ESS,34400,1800,1,4,2,10,3,4,9,8,9,8,78
Eloise Chaston,Eloise,Chaston,ESS,32,Forward,36100,-100,1700,24.32930283,25,15,1,25,25,25,2,50,49.75,20.33333333,4,120,67,15,0,CD_I1019718,8,2,LAST,0,ESS,36200,-100,1,9,5,8,10,3,1,1,10,2,66
Emily Smith,Emily,Smith,ESS,33,Defender,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I997676,8,0,LAST,0,ESS,28700,0,1,9,8,10,2,8,1,4,8,7,97
Emily Smith,Emily,Smith,ESS,33,Defender,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I997676,8,1,LAST,0,ESS,28700,0,1,3,3,1,3,7,10,5,6,5,84
Emily Smith,Emily,Smith,ESS,33,Defender,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I997676,8,2,LAST,0,ESS,28700,0,1,3,2,5,2,4,8,9,2,10,16
Joanna Lin,Joanna,Lin,ESS,35,Midfielder,30600,0,0,18.09686209,18,0,0,0,0,0,0,0,56.8,0,4,120,67,0,0,CD_I1015064,8,0,LAST,0,ESS,30600,0,1,3,9,10,2,4,5,3,5,9,52
Joanna Lin,Joanna,Lin,ESS,35,Midfielder,30600,0,0,18.09686209,18,0,0,0,0,0,0,0,56.8,0,4,120,67,0,0,CD_I1015064,8,1,LAST,0,ESS,30600,0,1,4,3,3,9,6,4,8,7,2,10
Joanna Lin,Joanna,Lin,ESS,35,Midfielder,30600,0,0,18.09686209,18,0,0,0,0,0,0,0,56.8,0,4,120,67,0,0,CD_I1015064,8,2,LAST,0,ESS,30600,0,1,4,9,5,8,9,9,10,3,5,73
Abbi Moloney,Abbi,Moloney,ESS,40,Forward,43700,0,0,25.84421155,26,0,0,0,0,0,0,0,60,29.33333333,4,120,67,0,0,CD_I1015102,8,0,LAST,0,ESS,43700,0,1,5,9,3,2,5,6,6,8,6,1
Abbi Moloney,Abbi,Moloney,ESS,40,Forward,41200,-2500,-2500,27.71432252,40,13,1,13,13,13,1,13,60,29.33333333,4,120,67,13,0,CD_I1015102,8,1,LAST,0,ESS,43700,-2500,1,5,8,5,1,2,3,10,4,10,4
Abbi Moloney,Abbi,Moloney,ESS,40,Forward,41200,0,-2500,27.71432252,40,0,0,13,13,13,1,13,60,29.33333333,4,120,67,0,0,CD_I1015102,8,2,LAST,0,ESS,41200,0,1,9,1,1,7,10,8,3,10,2,66
Caitlin Sargent,Caitlin,Sargent,FRE,1,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1015160,8,0,LAST,0,FRE,28700,0,1,9,2,6,6,5,4,6,9,8,44
Caitlin Sargent,Caitlin,Sargent,FRE,1,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1015160,8,1,LAST,0,FRE,28700,0,1,2,10,3,8,9,3,9,5,10,65
Caitlin Sargent,Caitlin,Sargent,FRE,1,Forward,28700,0,0,16.97320072,17,0,0,0,0,0,0,0,0,0,4,120,67,0,0,CD_I1015160,8,2,LAST,0,FRE,28700,0,1,7,10,8,2,1,3,3,7,10,83
